"codigo";"numero";"fecha";"catastro";"ubicacion";"calle";"forma_de_ocupacion";"b1";"b2";"b3";"b4";"b5";"n_pisos";"sub";"estado_calzada";"estado_acera";"estado_bordillo";"estado_parterre";"estado_vispeatonal";"aapp";"aass";"aall";"energia";"alumbradoPub";"telefonoFijo";"internet";"tvCable";"transportePub";"recoleccionBas";"barridoCalles";"fotografia";"forma_de_ocupacion";"plantaBaja";"primerPiso";"segundoPiso";"tercerPso";"cuartoPiso";"quintoPiso";"sextoPiso";"septimoPiso";"estado_edificacion";"relevoNombres";"relevoFecha";"revisoNombres";"revisoFecha";"revisoFirma";"aproboNombres";"aproboFecha";"aproboFirma";"sello"
"5476";;"2020-03-01";"1808020101020002_";"24 DE MAYO";"VíA A COCHALO";"/pareada";"2";;;;;"2";;"bueno";"regular";"**inexistente**";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"180820101020002_1583091748.";"vivienda";"VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5477";;"2020-03-01";"1808020202006004_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006004_1583092141.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5478";;"2020-03-01";"1808020202006005_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006005_1583092234.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5479";;"2020-03-01";"1808020201024010_";"BARRIO SAN CARLOS";"CALLE CARLOS TAMAYO";"/continualf";"4";;;;;"4";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"1808020201024010_1583092280.";"vivienda/adm pública";"NOTARIA";"VIVIENDA";"VIVIENDA";"VIVIENDA";;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5480";;"2020-03-01";"1808020202006006_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006006_1583092291.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5481";;"2020-03-01";"1808020202006007_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006007_1583092433.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5482";;"2020-03-01";"1808020203010014_";"BARRIO PRIMAVERA";"CALLE ADOLFO";"/continua";"1";"1";;;;NULL;;"bueno";"**inexistente**";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020203010014_1583092450.";"vivienda";"B1: VIVIENDA B2: VIVIENDA";;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5484";;"2020-03-01";"1808020202006008_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006008_1583092522.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5485";;"2020-03-01";"1808020203010013_";"BARRIO PRIMAVERA";"CALLE ADOLFO BARRIGA";"aislada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"bueno";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020203010013_1583092560.";"vivienda/AGRICULTURA";"VIVIENDA";;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Vivienda y Agricultura"
"5486";;"2020-03-01";"1808020202006009_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";"/pareada";"1";;;;;"1";;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006009_1583092602.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5487";;"2020-03-01";"1808020201024012_";"BARRIO SAN CARLOS";"CALLE CARLOS TAMAYO";"/continualf";"2";;;;;"2";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201024012_1583092666.";"vivienda/comercio";"LOCAL DE ROPA";"VIVIENDA";;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5488";;"2020-03-01";"1808020202006010_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006010_1583092679.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5489";;"2020-03-01";"1808020203010012_";"BARRIO PRIMAVERA";"CALLE ADOLFO BARRIGA";"/continualf";"3";;;;;"3";;"bueno";"bueno";"bueno";"**inexistente**";"bueno";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020203010012_1583092721.";"vivienda/comercio";"LOCAL COMERCIAL SIN NOMBRE/ VIVIENDA";"VIVIENDA";"TERRAZA CON BLOQUE";;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Vivienda y Agricultura"
"5490";;"2020-03-01";"1808020202006011_";"LOTIZACIóN VALLE HERMOSA";"CALLE SIN NOMBRE";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"regular";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202006011_1583092782.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío"
"5491";;"2020-03-01";"1808020201023002_";"BARRIO SAN LUIS";"CALLE TAMAYO";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023002_1583092812.";"/educacion";"ESCUELA ISABELA CATóLICA";;;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5492";;"2020-03-01";"1808020104006008_";"BARRIO ROBALINO PAMBA";"CALLE LAS MORAS";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006008_1583092816.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5493";;"2020-03-01";"1808020101020001_";"24 DE MAYO";"ATIPILLAHUAZO Y VíA A COCHALO";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020001_1583092900.";"/AGRICULTURA";;;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5494";;"2020-03-01";"1808020101020067_";"24 DE MAYO";"ATIPILLAHUAZO";"/continua";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020067_1583092993.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5495";;"2020-03-01";"1808020104006007_";"BARRIO ROBALINO PAMBA";"CALLE LAS MORAS";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006007_1583093041.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5496";;"2020-03-01";"1808020104006006_";"BARRIO ROBALINO PAMBA";"CALLE LAS MORAS";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006006_1583093121.";"/AGRICULTURA";;;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5497";;"2020-03-01";"1808020101020066_";"24 DE MAYO";"ATIPILLAHUAZO";"/pareada";"3";"1";;;;"3";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020066_1583093147.";"vivienda";"B1: VIVIENDA;B2: VIVIENDA";"B1: VIVIENDA";"B1: VIVIENDA";;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5498";;"2020-03-01";"1808020201023004_";"BARRIO SAN LUIS";"CALLE CARLOS TAMAYO Y CALLE COLóN";"/pareada/ocup_ret_fron";"1";;;;;"1";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023004_1583093227.";"vivienda/comercio";"VIVIENDA";;;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;"1";NULL;NULL;;"Bloque presenta ocupación del retiro frontal en PB"
"5499";;"2020-03-01";"1808020101020064_";"24 DE MAYO";"ATIPILLAHUAZO";"/pareada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020064_1583093261.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5500";;"2020-03-01";"1808020104006005_";"BARRIO ROBALINO PAMBA";"CALLE LAS MORAS";"aislada";"2";;;;;"2";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006005_1583093270.";"vivienda";"VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5501";;"2020-03-01";"1808020201023003_";"BARRIO SAN CARLOS";"CALLE COLóN";"/continualf";"2";;;;;"2";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023003_1583093323.";"vivienda/comercio";"LOCAL S/N / VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5502";;"2020-03-01";"1808020104006012_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"aislada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006012_1583093469.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5503";;"2020-03-01";"1808020201023011_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"3";;;;;"3";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023011_1583093510.";"vivienda/comercio";"LOCAL S/N";"VIVIENDA";"VIVIENDA";;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5504";;"2020-03-01";"1808020101020063_";"24 DE MAYO";"ATIPILLAHUAZO";"/continualf";"2";;;;;"2";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020063_1583093539.";"vivienda/comercio";"TODO TRáMITE LEGAL";"VIVIENDA";;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5505";;"2020-03-01";"1808020104006011_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"/pareada";"1";"1";;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006011_1583093603.";"vivienda";"B1 VIVIENDA B2 VIVIENDA ABANDONA";;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5506";;"2020-03-01";"1808020101020062_";"24 DE MAYO";"ATIPILLAHUAZO";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020062_1583093606.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5507";;"2020-03-01";"1808020201023010_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continua";"2";;;;;"2";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023010_1583093666.";"vivienda";"VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5508";;"2020-03-01";"1808020101020061_";"24 DE MAYO";"ATIPILLAHUAZO";"/continualf";"2";;;;;"2";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020061_1583093714.";"/comercio";"FISIALET";"FISIALET";;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5509";;"2020-03-01";"1808020101020060_";"24 DE MAYO";"ATIPILLAHUAZO";"/pareada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020060_1583094012.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5510";;"2020-03-01";"1808020201023009_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"3";;;;;"3";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023009_1583094026.";"vivienda/comercio";"FERRETERIA";"VIVIENDA";"VIVIENDA";;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5511";;"2020-03-01";"1808020104006010_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"/pareada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006010_1583094091.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5512";;"2020-03-01";"1808020104006009_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"/pareada";"2";;;;;"2";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104006009_1583094226.";"vivienda";"VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5513";;"2020-03-01";"1808020101020059_";"24 DE MAYO";"ATIPILLAHUAZO";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020059_1583094232.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5514";;"2020-03-01";"1808020101020058_";"24 DE MAYO";"ATIPILLAHUAZO";"/continualf";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020058_1583094290.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5515";;"2020-03-01";"1808020201023008_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"3";;;;;"3";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023008_1583094294.";"vivienda/comercio";"LOCAL S/N";"VIVIENDA";"VIVIENDA";;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5516";;"2020-03-01";"1808020101020057_";"24 DE MAYO";"ATIPILLAHUAZO";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020057_1583094345.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5517";;"2020-03-01";"1808020104005003_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104005003_1583094360.";"/SIN ACCESO VISUAL";;;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5518";;"2020-03-01";"1808020101020056_";"24 DE MAYO";"ATIPILLAHUAZO Y ROCAFUERTE";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020101020056_1583094436.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"MARLON GUDIñO";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5519";;"2020-03-01";"1808020201023007_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"2";;;;;"2";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023007_1583094529.";"vivienda/comercio";"LOCAL S/N";"VIVIENDA";;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5520";;"2020-03-01";"1808020104005004_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"/pareada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104005004_1583094538.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5521";;"2020-03-01";"1808020104005005_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"/pareada";"1";;;;;"1";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104005005_1583094674.";"vivienda";"VIVIENDA";;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5522";;"2020-03-01";"1808020201023006_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"3";;;;;"3";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023006_1583094700.";"vivienda/comercio";"CYBER Y LIBRERIA";"VIVIENDA";"VIVIENDA";;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5523";;"2020-03-01";"1808020201023005_";"BARRIO SAN CARLOS";"CALLE URBINA";"/continualf";"3";;;;;"3";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201023005_1583094803.";"vivienda/comercio";"TIENDA S/N - VIVIENDA";"VIVIENDA";"VIVIENDA";;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5524";;"2020-03-01";"1808020201036006_";"BARRIO SAN CARLOS";"CALLE ORTEGA Y CALLE BOLIVAR";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201036006_1583095612.";"/educacion";"ESCUELA ISABELA CATóLICA, BLOQUE 2";;;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5525";;"2020-03-01";"1808020201036001_";"BARRIO SAN CARLOS";"CALLE CARLOS TAMAYO";"/continualf";"2";;;;;"2";;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201036001_1583095740.";"vivienda/comercio";"LOCAL S/N - VIVIENDA";"VIVIENDA";;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5526";;"2020-03-01";"1808020104005006_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";"aislada";"1";"1";"1";"1";"2";"2";;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104005006_1583095820.";"/educacion";"B1 UNIDAD EDUCATIVA JORGE ÁLVAREZ B2 AULAS B3 AULAS B4 AULAS B5 AULAS";"B5 AULAS";;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5527";;"2020-03-01";"1808020201036002_";"BARRIO SAN CARLOS";"CALLE S/N";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201036002_1583095849.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vació"
"5528";;"2020-03-01";"1808020104005007_";"BARRIO ROBALINO PAMBA";"CALLE LOS DURAZNOS";;;;;;;NULL;;"bueno";"bueno";"bueno";"**inexistente**";"**inexistente**";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020104005007_1583095942.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"GABRIELA VALLEJOS";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5529";;"2020-03-01";"1808020201036003_";"BARRIO SAN CARLOS";"CALLE S/N";;;;;;;NULL;;"regular";"regular";"regular";"**inexistente**";"**inexistente**";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"1808020201036003_1583095990.";"/LOTE VACíO";;;;;;;;;"**inexistente**";"JESúS ACOSTA";"2020-03-01";NULL;NULL;;NULL;NULL;;"Lote vacío/ un solo predio con lote vecino 004, 005"
"5530";;"2020-03-01";"1808020202004002_";"LOTIZACION VALLE HERMOSO";"CALLE S/N";"/pareada";"1";;;;;"1";;"malo";"regular";"regular";"**inexistente**";"regular";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202004002_1583099028.";"vivienda";"VIVIENDA EN CONSTRUCCIóN";;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;
"5531";;"2020-03-01";"1808020202004003_";"LOTIZACION VALLE HERMOSO";"CALLE S/N";;;;;;;NULL;;"malo";"regular";"regular";"**inexistente**";"regular";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202004003_1583099113.";"/TERRENO VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Terreno vacío"
"5532";;"2020-03-01";"1808020202004004_";"LOTIZACION VALLE HERMOSO";"CALLE S/N";;;;;;;NULL;;"malo";"regular";"regular";"**inexistente**";"regular";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202004004_1583099216.";"/TERRENO VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Terreno vacío"
"5533";;"2020-03-01";"1808020202004005_";"LOTIZACION VALLE HERMOSO";"CALLE S/N";;;;;;;NULL;;"malo";"regular";"regular";"**inexistente**";"regular";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"1808020202004005_1583099275.";"/TERRENO VACíO";;;;;;;;;"**inexistente**";"MARíA ALEJANDRA MONTES LOOR";"2020-03-01";NULL;NULL;;NULL;NULL;;"Terreno vacío"
